player_id,season,pass_attempts,complete_pass,incomplete_pass,pass_td,interception,receptions
00-0026998,2015,0.0,0.0,0.0,0.0,0.0,19.0
00-0026998,2016,0.0,0.0,0.0,0.0,0.0,2.0
00-0032741,2016,0.0,0.0,0.0,0.0,0.0,5.0
00-0032741,2017,0.0,0.0,0.0,0.0,0.0,16.0
00-0032741,2018,0.0,0.0,0.0,0.0,0.0,20.0
00-0032741,2019,0.0,0.0,0.0,0.0,0.0,16.0
00-0032741,2020,0.0,0.0,0.0,0.0,0.0,4.0
00-0032741,2021,0.0,0.0,0.0,0.0,0.0,10.0
00-0037569,2022,0.0,0.0,0.0,0.0,0.0,11.0
00-0037569,2023,0.0,0.0,0.0,0.0,0.0,4.0
00-0026367,2012,1.0,0.0,1.0,0.0,0.0,10.0
00-0026367,2013,0.0,0.0,0.0,0.0,0.0,13.0
00-0026367,2014,0.0,0.0,0.0,0.0,0.0,10.0
00-0010346,2012,602.0,400.0,169.0,39.0,11.0,0.0
00-0010346,2013,677.0,450.0,198.0,57.0,10.0,0.0
00-0010346,2014,614.0,395.0,185.0,40.0,15.0,0.0
00-0010346,2015,346.0,198.0,115.0,12.0,17.0,0.0
00-0033439,2019,0.0,0.0,0.0,0.0,0.0,2.0
00-0033439,2020,0.0,0.0,0.0,0.0,0.0,14.0
00-0033439,2021,0.0,0.0,0.0,0.0,0.0,23.0
00-0033439,2022,0.0,0.0,0.0,0.0,0.0,12.0
00-0033439,2023,0.0,0.0,0.0,0.0,0.0,13.0
00-0033111,2016,1.0,0.0,0.0,0.0,1.0,14.0
00-0033111,2017,0.0,0.0,0.0,0.0,0.0,11.0
00-0033111,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0033111,2019,0.0,0.0,0.0,0.0,0.0,25.0
00-0033111,2020,0.0,0.0,0.0,0.0,0.0,5.0
00-0033111,2022,0.0,0.0,0.0,0.0,0.0,2.0
00-0022942,2017,592.0,360.0,203.0,28.0,10.0,0.0
00-0022942,2018,547.0,347.0,149.0,34.0,12.0,0.0
00-0022942,2019,623.0,390.0,178.0,25.0,20.0,0.0
00-0022942,2020,561.0,369.0,160.0,25.0,11.0,0.0
00-0032208,2015,0.0,0.0,0.0,0.0,0.0,18.0
00-0032208,2016,0.0,0.0,0.0,0.0,0.0,33.0
00-0032208,2017,0.0,0.0,0.0,0.0,0.0,12.0
00-0032208,2018,0.0,0.0,0.0,0.0,0.0,32.0
00-0032208,2019,0.0,0.0,0.0,0.0,0.0,29.0
00-0032208,2021,0.0,0.0,0.0,0.0,0.0,7.0
00-0032208,2022,1.0,0.0,1.0,0.0,0.0,20.0
00-0034109,2018,0.0,0.0,0.0,0.0,0.0,35.0
00-0034109,2019,0.0,0.0,0.0,0.0,0.0,35.0
00-0034109,2020,0.0,0.0,0.0,0.0,0.0,7.0
00-0034109,2021,0.0,0.0,0.0,0.0,0.0,4.0
00-0034109,2022,0.0,0.0,0.0,0.0,0.0,6.0
00-0028613,2012,0.0,0.0,0.0,0.0,0.0,4.0
00-0028613,2013,0.0,0.0,0.0,0.0,0.0,3.0
00-0026345,2012,0.0,0.0,0.0,0.0,0.0,44.0
00-0026345,2013,0.0,0.0,0.0,0.0,0.0,113.0
00-0026345,2014,1.0,0.0,1.0,0.0,0.0,68.0
00-0026345,2015,0.0,0.0,0.0,0.0,0.0,72.0
00-0026345,2016,0.0,0.0,0.0,0.0,0.0,79.0
00-0026345,2017,0.0,0.0,0.0,0.0,0.0,40.0
00-0026345,2018,0.0,0.0,0.0,0.0,0.0,24.0
00-0038098,2022,0.0,0.0,0.0,0.0,0.0,7.0
00-0038098,2023,0.0,0.0,0.0,0.0,0.0,5.0
00-0024813,2012,0.0,0.0,0.0,0.0,0.0,39.0
00-0024813,2013,0.0,0.0,0.0,0.0,0.0,77.0
00-0024813,2014,0.0,0.0,0.0,0.0,0.0,45.0
00-0024813,2015,0.0,0.0,0.0,0.0,0.0,9.0
00-0019642,2012,0.0,0.0,0.0,0.0,0.0,3.0
00-0027450,2012,0.0,0.0,0.0,0.0,0.0,0.0
00-0027450,2014,0.0,0.0,0.0,0.0,0.0,36.0
00-0027450,2015,0.0,0.0,0.0,0.0,0.0,5.0
00-0035350,2019,1.0,0.0,0.0,0.0,0.0,32.0
00-0035350,2020,0.0,0.0,0.0,0.0,0.0,18.0
00-0035350,2021,0.0,0.0,0.0,0.0,0.0,6.0
00-0039075,2023,0.0,0.0,0.0,0.0,0.0,105.0
00-0035273,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0035273,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0035273,2021,0.0,0.0,0.0,0.0,0.0,4.0
00-0031514,2016,0.0,0.0,0.0,0.0,0.0,3.0
00-0031514,2017,0.0,0.0,0.0,0.0,0.0,3.0
00-0038544,2023,0.0,0.0,0.0,0.0,0.0,38.0
00-0036271,2020,0.0,0.0,0.0,0.0,0.0,7.0
00-0036271,2021,0.0,0.0,0.0,0.0,0.0,43.0
00-0036271,2022,0.0,0.0,0.0,0.0,0.0,33.0
00-0036271,2023,0.0,0.0,0.0,0.0,0.0,15.0
00-0031023,2015,0.0,0.0,0.0,0.0,0.0,22.0
00-0031023,2016,0.0,0.0,0.0,0.0,0.0,58.0
00-0031023,2018,0.0,0.0,0.0,0.0,0.0,38.0
00-0031023,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0036277,2020,0.0,0.0,0.0,0.0,0.0,20.0
00-0036277,2021,0.0,0.0,0.0,0.0,0.0,15.0
00-0036277,2022,0.0,0.0,0.0,0.0,0.0,2.0
00-0036590,2022,0.0,0.0,0.0,0.0,0.0,8.0
00-0036590,2023,0.0,0.0,0.0,0.0,0.0,2.0
00-0030450,2013,0.0,0.0,0.0,0.0,0.0,3.0
00-0030450,2014,0.0,0.0,0.0,0.0,0.0,3.0
00-0030450,2015,0.0,0.0,0.0,0.0,0.0,30.0
00-0030450,2016,0.0,0.0,0.0,0.0,0.0,37.0
00-0036652,2021,0.0,0.0,0.0,0.0,0.0,2.0
00-0036652,2022,0.0,0.0,0.0,0.0,0.0,2.0
00-0037256,2022,0.0,0.0,0.0,0.0,0.0,50.0
00-0037256,2023,0.0,0.0,0.0,0.0,0.0,64.0
00-0037429,2022,0.0,0.0,0.0,0.0,0.0,10.0
00-0037429,2023,0.0,0.0,0.0,0.0,0.0,6.0
00-0031687,2017,0.0,0.0,0.0,0.0,0.0,0.0
00-0031687,2018,0.0,0.0,0.0,0.0,0.0,6.0
00-0031687,2019,0.0,0.0,0.0,0.0,0.0,14.0
00-0031687,2020,0.0,0.0,0.0,0.0,0.0,16.0
00-0031687,2021,0.0,0.0,0.0,0.0,0.0,0.0
00-0031687,2022,0.0,0.0,0.0,0.0,0.0,31.0
00-0031687,2023,0.0,0.0,0.0,0.0,0.0,25.0
00-0038821,2023,0.0,0.0,0.0,0.0,0.0,4.0
00-0026902,2012,0.0,0.0,0.0,0.0,0.0,14.0
00-0028002,2012,0.0,0.0,0.0,0.0,0.0,80.0
00-0028002,2013,0.0,0.0,0.0,0.0,0.0,31.0
00-0028002,2014,0.0,0.0,0.0,0.0,0.0,91.0
00-0028002,2015,0.0,0.0,0.0,0.0,0.0,79.0
00-0028002,2016,0.0,0.0,0.0,0.0,0.0,60.0
00-0028002,2017,1.0,1.0,0.0,0.0,0.0,66.0
00-0028002,2018,0.0,0.0,0.0,0.0,0.0,38.0
00-0028002,2019,1.0,0.0,1.0,0.0,0.0,55.0
00-0028002,2020,1.0,0.0,1.0,0.0,0.0,38.0
00-0028002,2021,0.0,0.0,0.0,0.0,0.0,28.0
00-0028002,2022,0.0,0.0,0.0,0.0,0.0,34.0
00-0028002,2023,0.0,0.0,0.0,0.0,0.0,5.0
00-0011754,2012,0.0,0.0,0.0,0.0,0.0,28.0
00-0034750,2018,0.0,0.0,0.0,0.0,0.0,9.0
00-0034750,2019,0.0,0.0,0.0,0.0,0.0,8.0
00-0034750,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0034750,2021,0.0,0.0,0.0,0.0,0.0,6.0
00-0034750,2022,0.0,0.0,0.0,0.0,0.0,4.0
00-0034750,2023,0.0,0.0,0.0,0.0,0.0,1.0
00-0032170,2015,0.0,0.0,0.0,0.0,0.0,19.0
00-0032170,2016,0.0,0.0,0.0,0.0,0.0,5.0
00-0032170,2018,0.0,0.0,0.0,0.0,0.0,6.0
00-0027155,2012,0.0,0.0,0.0,0.0,0.0,19.0
00-0027155,2014,0.0,0.0,0.0,0.0,0.0,30.0
00-0027155,2015,0.0,0.0,0.0,0.0,0.0,29.0
00-0027155,2016,0.0,0.0,0.0,0.0,0.0,35.0
00-0030187,2015,0.0,0.0,0.0,0.0,0.0,8.0
00-0030187,2016,0.0,0.0,0.0,0.0,0.0,1.0
00-0034034,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0032977,2016,0.0,0.0,0.0,0.0,0.0,6.0
00-0032977,2017,0.0,0.0,0.0,0.0,0.0,27.0
00-0032977,2018,0.0,0.0,0.0,0.0,0.0,39.0
00-0032977,2019,0.0,0.0,0.0,0.0,0.0,4.0
00-0032977,2020,0.0,0.0,0.0,0.0,0.0,37.0
00-0032977,2021,0.0,0.0,0.0,0.0,0.0,24.0
00-0026163,2012,0.0,0.0,0.0,0.0,0.0,9.0
00-0026163,2013,0.0,0.0,0.0,0.0,0.0,18.0
00-0039067,2023,0.0,0.0,0.0,0.0,0.0,79.0
00-0037545,2022,0.0,0.0,0.0,0.0,0.0,28.0
00-0037545,2023,0.0,0.0,0.0,0.0,0.0,46.0
00-0036550,2021,0.0,0.0,0.0,0.0,0.0,46.0
00-0036550,2022,0.0,0.0,0.0,0.0,0.0,15.0
00-0036550,2023,0.0,0.0,0.0,0.0,0.0,32.0
00-0026195,2012,0.0,0.0,0.0,0.0,0.0,61.0
00-0026195,2013,0.0,0.0,0.0,0.0,0.0,58.0
00-0034407,2018,0.0,0.0,0.0,0.0,0.0,5.0
00-0034407,2020,0.0,0.0,0.0,0.0,0.0,20.0
00-0034407,2021,0.0,0.0,0.0,0.0,0.0,39.0
00-0034407,2022,0.0,0.0,0.0,0.0,0.0,14.0
00-0034407,2023,0.0,0.0,0.0,0.0,0.0,12.0
00-0034578,2019,0.0,0.0,0.0,0.0,0.0,6.0
00-0034578,2021,0.0,0.0,0.0,0.0,0.0,2.0
00-0034578,2022,0.0,0.0,0.0,0.0,0.0,0.0
00-0024217,2012,0.0,0.0,0.0,0.0,0.0,35.0
00-0024217,2013,0.0,0.0,0.0,0.0,0.0,54.0
00-0024217,2014,0.0,0.0,0.0,0.0,0.0,40.0
00-0024217,2015,0.0,0.0,0.0,0.0,0.0,4.0
00-0024217,2016,0.0,0.0,0.0,0.0,0.0,7.0
00-0020498,2012,0.0,0.0,0.0,0.0,0.0,106.0
00-0020498,2013,0.0,0.0,0.0,0.0,0.0,38.0
00-0020498,2014,0.0,0.0,0.0,0.0,0.0,64.0
00-0030288,2014,0.0,0.0,0.0,0.0,0.0,7.0
00-0030288,2015,0.0,0.0,0.0,0.0,0.0,10.0
00-0030288,2016,0.0,0.0,0.0,0.0,0.0,17.0
00-0030288,2017,0.0,0.0,0.0,0.0,0.0,30.0
00-0030288,2018,0.0,0.0,0.0,0.0,0.0,14.0
00-0030288,2019,0.0,0.0,0.0,0.0,0.0,27.0
00-0030288,2020,0.0,0.0,0.0,0.0,0.0,25.0
00-0030288,2021,1.0,0.0,1.0,0.0,0.0,25.0
00-0030288,2022,1.0,0.0,1.0,0.0,0.0,37.0
00-0036875,2021,0.0,0.0,0.0,0.0,0.0,14.0
00-0036875,2022,0.0,0.0,0.0,0.0,0.0,69.0
00-0036875,2023,0.0,0.0,0.0,0.0,0.0,38.0
00-0029587,2012,0.0,0.0,0.0,0.0,0.0,7.0
00-0029587,2013,0.0,0.0,0.0,0.0,0.0,5.0
00-0029587,2014,0.0,0.0,0.0,0.0,0.0,19.0
00-0029587,2015,0.0,0.0,0.0,0.0,0.0,11.0
00-0029587,2016,0.0,0.0,0.0,0.0,0.0,9.0
00-0029587,2017,0.0,0.0,0.0,0.0,0.0,24.0
00-0029587,2018,0.0,0.0,0.0,0.0,0.0,25.0
00-0029587,2019,0.0,0.0,0.0,0.0,0.0,18.0
00-0033079,2016,0.0,0.0,0.0,0.0,0.0,18.0
00-0033079,2017,0.0,0.0,0.0,0.0,0.0,27.0
00-0028416,2012,0.0,0.0,0.0,0.0,0.0,0.0
00-0031384,2014,0.0,0.0,0.0,0.0,0.0,20.0
00-0031384,2015,0.0,0.0,0.0,0.0,0.0,58.0
00-0031384,2016,0.0,0.0,0.0,0.0,0.0,30.0
00-0031384,2017,0.0,0.0,0.0,0.0,0.0,12.0
00-0031384,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0031384,2020,0.0,0.0,0.0,0.0,0.0,24.0
00-0031384,2022,0.0,0.0,0.0,0.0,0.0,1.0
00-0034286,2018,0.0,0.0,0.0,0.0,0.0,9.0
00-0034286,2019,0.0,0.0,0.0,0.0,0.0,6.0
00-0034286,2020,0.0,0.0,0.0,0.0,0.0,23.0
00-0034286,2022,0.0,0.0,0.0,0.0,0.0,57.0
00-0034286,2023,0.0,0.0,0.0,0.0,0.0,10.0
00-0033611,2017,0.0,0.0,0.0,0.0,0.0,12.0
00-0033611,2018,0.0,0.0,0.0,0.0,0.0,34.0
00-0033611,2019,0.0,0.0,0.0,0.0,0.0,14.0
00-0033611,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0033611,2021,0.0,0.0,0.0,0.0,0.0,30.0
00-0036139,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0036139,2023,0.0,0.0,0.0,0.0,0.0,17.0
00-0034660,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0033054,2018,0.0,0.0,0.0,0.0,0.0,3.0
00-0027758,2012,0.0,0.0,0.0,0.0,0.0,23.0
00-0027758,2013,0.0,0.0,0.0,0.0,0.0,47.0
00-0027758,2014,0.0,0.0,0.0,0.0,0.0,55.0
00-0027758,2015,0.0,0.0,0.0,0.0,0.0,21.0
00-0033773,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0035590,2019,0.0,0.0,0.0,0.0,0.0,6.0
00-0035590,2020,0.0,0.0,0.0,0.0,0.0,4.0
00-0029580,2012,0.0,0.0,0.0,0.0,0.0,11.0
00-0029580,2013,0.0,0.0,0.0,0.0,0.0,41.0
00-0029580,2014,0.0,0.0,0.0,0.0,0.0,12.0
00-0029580,2015,0.0,0.0,0.0,0.0,0.0,43.0
00-0029580,2016,0.0,0.0,0.0,0.0,0.0,65.0
00-0029580,2017,0.0,0.0,0.0,0.0,0.0,53.0
00-0029580,2018,0.0,0.0,0.0,0.0,0.0,5.0
00-0034054,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0034054,2020,0.0,0.0,0.0,0.0,0.0,6.0
00-0034054,2022,0.0,0.0,0.0,0.0,0.0,9.0
00-0034054,2023,0.0,0.0,0.0,0.0,0.0,9.0
00-0027656,2012,0.0,0.0,0.0,0.0,0.0,55.0
00-0027656,2013,0.0,0.0,0.0,0.0,0.0,39.0
00-0027656,2014,0.0,0.0,0.0,0.0,0.0,82.0
00-0027656,2015,0.0,0.0,0.0,0.0,0.0,72.0
00-0027656,2016,0.0,0.0,0.0,0.0,0.0,25.0
00-0027656,2017,0.0,0.0,0.0,0.0,0.0,69.0
00-0027656,2018,0.0,0.0,0.0,0.0,0.0,47.0
00-0027656,2020,0.0,0.0,0.0,0.0,0.0,45.0
00-0027656,2021,0.0,0.0,0.0,0.0,0.0,55.0
00-0028007,2012,0.0,0.0,0.0,0.0,0.0,45.0
00-0028007,2013,0.0,0.0,0.0,0.0,0.0,39.0
00-0028007,2014,0.0,0.0,0.0,0.0,0.0,9.0
00-0028007,2015,0.0,0.0,0.0,0.0,0.0,4.0
00-0032371,2016,0.0,0.0,0.0,0.0,0.0,12.0
00-0032371,2017,0.0,0.0,0.0,0.0,0.0,4.0
00-0032371,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0032688,2023,0.0,0.0,0.0,0.0,0.0,4.0
00-0033530,2019,0.0,0.0,0.0,0.0,0.0,2.0
00-0034510,2018,0.0,0.0,0.0,0.0,0.0,27.0
00-0034510,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0034510,2020,0.0,0.0,0.0,0.0,0.0,2.0
00-0029665,2012,421.0,258.0,128.0,20.0,5.0,0.0
00-0029665,2013,495.0,274.0,168.0,17.0,12.0,0.0
00-0029665,2014,247.0,147.0,61.0,6.0,6.0,0.0
00-0029665,2016,169.0,87.0,57.0,2.0,3.0,0.0
00-0029665,2018,6.0,2.0,4.0,0.0,0.0,0.0
00-0029665,2019,43.0,23.0,13.0,1.0,2.0,0.0
00-0029665,2020,17.0,8.0,4.0,1.0,2.0,0.0
00-0031187,2014,0.0,0.0,0.0,0.0,0.0,6.0
00-0025414,2013,0.0,0.0,0.0,0.0,0.0,16.0
00-0025414,2014,0.0,0.0,0.0,0.0,0.0,7.0
00-0033757,2018,0.0,0.0,0.0,0.0,0.0,4.0
00-0033757,2019,0.0,0.0,0.0,0.0,0.0,10.0
00-0033757,2020,0.0,0.0,0.0,0.0,0.0,52.0
00-0033757,2021,0.0,0.0,0.0,0.0,0.0,18.0
00-0033757,2022,0.0,0.0,0.0,0.0,0.0,53.0
00-0033757,2023,0.0,0.0,0.0,0.0,0.0,11.0
00-0029273,2012,0.0,0.0,0.0,0.0,0.0,19.0
00-0029273,2013,0.0,0.0,0.0,0.0,0.0,8.0
00-0029273,2014,0.0,0.0,0.0,0.0,0.0,16.0
00-0029273,2015,0.0,0.0,0.0,0.0,0.0,7.0
00-0029273,2016,0.0,0.0,0.0,0.0,0.0,26.0
00-0029273,2017,0.0,0.0,0.0,0.0,0.0,9.0
00-0029273,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0030431,2013,0.0,0.0,0.0,0.0,0.0,40.0
00-0030431,2014,0.0,0.0,0.0,0.0,0.0,65.0
00-0030431,2015,0.0,0.0,0.0,0.0,0.0,47.0
00-0030431,2016,0.0,0.0,0.0,0.0,0.0,51.0
00-0030431,2017,0.0,0.0,0.0,0.0,0.0,56.0
00-0030431,2018,0.0,0.0,0.0,0.0,0.0,86.0
00-0030431,2019,0.0,0.0,0.0,0.0,0.0,90.0
00-0030431,2020,0.0,0.0,0.0,0.0,0.0,90.0
00-0030431,2021,0.0,0.0,0.0,0.0,0.0,45.0
00-0030431,2022,0.0,0.0,0.0,0.0,0.0,53.0
00-0030431,2023,0.0,0.0,0.0,0.0,0.0,40.0
00-0034221,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0031900,2015,0.0,0.0,0.0,0.0,0.0,1.0
00-0031900,2018,0.0,0.0,0.0,0.0,0.0,9.0
00-0029129,2016,0.0,0.0,0.0,0.0,0.0,18.0
00-0029129,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0023462,2012,0.0,0.0,0.0,0.0,0.0,92.0
00-0023462,2013,0.0,0.0,0.0,0.0,0.0,63.0
00-0023462,2014,0.0,0.0,0.0,0.0,0.0,80.0
00-0023462,2015,0.0,0.0,0.0,0.0,0.0,43.0
00-0035957,2020,0.0,0.0,0.0,0.0,0.0,9.0
00-0032659,2016,0.0,0.0,0.0,0.0,0.0,7.0
00-0032659,2017,0.0,0.0,0.0,0.0,0.0,36.0
00-0037816,2022,0.0,0.0,0.0,0.0,0.0,42.0
00-0037816,2023,1.0,0.0,0.0,0.0,0.0,59.0
00-0034816,2018,0.0,0.0,0.0,0.0,0.0,7.0
00-0034816,2019,0.0,0.0,0.0,0.0,0.0,31.0
00-0034816,2020,0.0,0.0,0.0,0.0,0.0,28.0
00-0034816,2021,0.0,0.0,0.0,0.0,0.0,10.0
00-0034816,2022,0.0,0.0,0.0,0.0,0.0,1.0
00-0036936,2021,0.0,0.0,0.0,0.0,0.0,54.0
00-0036936,2022,0.0,0.0,0.0,0.0,0.0,41.0
00-0036936,2023,0.0,0.0,0.0,0.0,0.0,40.0
00-0038647,2023,0.0,0.0,0.0,0.0,0.0,6.0
00-0029683,2012,0.0,0.0,0.0,0.0,0.0,10.0
00-0029683,2013,0.0,0.0,0.0,0.0,0.0,12.0
00-0029683,2014,0.0,0.0,0.0,0.0,0.0,21.0
00-0029683,2015,0.0,0.0,0.0,0.0,0.0,24.0
00-0029683,2016,0.0,0.0,0.0,0.0,0.0,7.0
00-0037557,2022,0.0,0.0,0.0,0.0,0.0,5.0
00-0037557,2023,0.0,0.0,0.0,0.0,0.0,5.0
00-0039021,2023,0.0,0.0,0.0,0.0,0.0,34.0
00-0034073,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0034073,2019,0.0,0.0,0.0,0.0,0.0,15.0
00-0034073,2020,0.0,0.0,0.0,0.0,0.0,19.0
00-0034073,2021,0.0,0.0,0.0,0.0,0.0,4.0
00-0034073,2022,0.0,0.0,0.0,0.0,0.0,3.0
00-0034073,2023,0.0,0.0,0.0,0.0,0.0,1.0
00-0032319,2016,0.0,0.0,0.0,0.0,0.0,3.0
00-0032319,2017,0.0,0.0,0.0,0.0,0.0,7.0
00-0032319,2019,0.0,0.0,0.0,0.0,0.0,4.0
00-0028043,2012,0.0,0.0,0.0,0.0,0.0,7.0
00-0028043,2013,0.0,0.0,0.0,0.0,0.0,31.0
00-0028043,2014,0.0,0.0,0.0,0.0,0.0,42.0
00-0034838,2018,0.0,0.0,0.0,0.0,0.0,14.0
00-0034838,2019,0.0,0.0,0.0,0.0,0.0,43.0
00-0034838,2020,0.0,0.0,0.0,0.0,0.0,12.0
00-0034838,2021,0.0,0.0,0.0,0.0,0.0,10.0
00-0034838,2022,0.0,0.0,0.0,0.0,0.0,6.0
00-0034838,2023,0.0,0.0,0.0,0.0,0.0,1.0
00-0029262,2012,0.0,0.0,0.0,0.0,0.0,19.0
00-0029262,2013,0.0,0.0,0.0,0.0,0.0,41.0
00-0029262,2014,0.0,0.0,0.0,0.0,0.0,71.0
00-0029262,2015,0.0,0.0,0.0,0.0,0.0,57.0
00-0034411,2018,0.0,0.0,0.0,0.0,0.0,6.0
00-0034411,2019,0.0,0.0,0.0,0.0,0.0,49.0
00-0034411,2020,2.0,1.0,1.0,1.0,0.0,72.0
00-0034411,2021,0.0,0.0,0.0,0.0,0.0,66.0
00-0034411,2022,0.0,0.0,0.0,0.0,0.0,51.0
00-0030147,2014,0.0,0.0,0.0,0.0,0.0,4.0
00-0030147,2015,0.0,0.0,0.0,0.0,0.0,3.0
00-0030147,2016,0.0,0.0,0.0,0.0,0.0,23.0
00-0030147,2017,0.0,0.0,0.0,0.0,0.0,17.0
00-0030147,2018,0.0,0.0,0.0,0.0,0.0,10.0
00-0030147,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0029263,2012,426.0,252.0,131.0,28.0,10.0,0.0
00-0029263,2013,450.0,257.0,139.0,26.0,9.0,0.0
00-0029263,2014,494.0,285.0,159.0,20.0,7.0,1.0
00-0029263,2015,529.0,329.0,144.0,35.0,8.0,0.0
00-0029263,2016,587.0,353.0,180.0,21.0,11.0,2.0
00-0029263,2017,597.0,339.0,199.0,35.0,11.0,0.0
00-0029263,2018,471.0,280.0,132.0,37.0,7.0,1.0
00-0029263,2019,563.0,341.0,167.0,35.0,5.0,0.0
00-0029263,2020,606.0,384.0,160.0,41.0,13.0,0.0
00-0029263,2021,435.0,259.0,135.0,26.0,6.0,0.0
00-0029263,2022,538.0,292.0,179.0,17.0,11.0,1.0
00-0029263,2023,491.0,297.0,138.0,27.0,8.0,0.0
00-0029209,2012,0.0,0.0,0.0,0.0,0.0,22.0
00-0029209,2013,0.0,0.0,0.0,0.0,0.0,8.0
00-0029209,2014,0.0,0.0,0.0,0.0,0.0,2.0
00-0035652,2019,98.0,41.0,44.0,4.0,2.0,0.0
00-0035652,2020,41.0,17.0,13.0,1.0,2.0,0.0
00-0023682,2012,533.0,306.0,181.0,26.0,16.0,0.0
00-0023682,2013,368.0,217.0,118.0,16.0,12.0,1.0
00-0023682,2014,332.0,197.0,106.0,18.0,8.0,0.0
00-0023682,2015,581.0,335.0,212.0,32.0,15.0,0.0
00-0023682,2016,422.0,228.0,158.0,15.0,17.0,0.0
00-0023682,2017,172.0,96.0,64.0,7.0,3.0,0.0
00-0023682,2018,261.0,164.0,70.0,19.0,12.0,0.0
00-0023682,2019,543.0,311.0,175.0,22.0,13.0,0.0
00-0023682,2020,282.0,183.0,75.0,13.0,8.0,1.0
00-0023682,2021,7.0,3.0,3.0,0.0,0.0,0.0
00-0022984,2012,0.0,0.0,0.0,0.0,0.0,1.0
00-0031068,2014,0.0,0.0,0.0,0.0,0.0,7.0
00-0031068,2015,0.0,0.0,0.0,0.0,0.0,23.0
00-0031068,2016,0.0,0.0,0.0,0.0,0.0,9.0
00-0031068,2017,0.0,0.0,0.0,0.0,0.0,45.0
00-0031068,2018,0.0,0.0,0.0,0.0,0.0,35.0
00-0030108,2013,0.0,0.0,0.0,0.0,0.0,19.0
00-0030108,2014,0.0,0.0,0.0,0.0,0.0,10.0
00-0030108,2015,0.0,0.0,0.0,0.0,0.0,20.0
00-0030108,2016,0.0,0.0,0.0,0.0,0.0,50.0
00-0030108,2017,0.0,0.0,0.0,0.0,0.0,13.0
00-0030108,2018,0.0,0.0,0.0,0.0,0.0,24.0
00-0030108,2019,0.0,0.0,0.0,0.0,0.0,34.0
00-0029857,2019,4.0,2.0,2.0,0.0,0.0,0.0
00-0030108,2020,0.0,0.0,0.0,0.0,0.0,9.0
00-0030108,2021,0.0,0.0,0.0,0.0,0.0,27.0
00-0030108,2022,0.0,0.0,0.0,0.0,0.0,4.0
00-0030780,2014,0.0,0.0,0.0,0.0,0.0,10.0
00-0030780,2015,0.0,0.0,0.0,0.0,0.0,8.0
00-0030780,2016,0.0,0.0,0.0,0.0,0.0,2.0
00-0030780,2017,0.0,0.0,0.0,0.0,0.0,2.0
00-0030780,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0034439,2019,0.0,0.0,0.0,0.0,0.0,6.0
00-0034439,2020,0.0,0.0,0.0,0.0,0.0,13.0
00-0029531,2012,183.0,89.0,75.0,4.0,7.0,0.0
00-0029531,2014,99.0,45.0,44.0,2.0,4.0,0.0
00-0029531,2015,10.0,6.0,4.0,1.0,0.0,0.0
00-0032650,2017,0.0,0.0,0.0,0.0,0.0,1.0
00-0028012,2012,4.0,1.0,2.0,0.0,1.0,0.0
00-0028012,2014,74.0,41.0,30.0,2.0,2.0,0.0
00-0028012,2015,249.0,136.0,100.0,5.0,6.0,0.0
00-0028012,2016,6.0,3.0,2.0,0.0,1.0,0.0
00-0028012,2017,17.0,9.0,7.0,2.0,0.0,0.0
00-0027864,2015,0.0,0.0,0.0,0.0,0.0,20.0
00-0027864,2016,0.0,0.0,0.0,0.0,0.0,13.0
00-0034597,2019,0.0,0.0,0.0,0.0,0.0,0.0
00-0034597,2020,0.0,0.0,0.0,0.0,0.0,8.0
00-0034597,2021,0.0,0.0,0.0,0.0,0.0,1.0
00-0033562,2017,0.0,0.0,0.0,0.0,0.0,6.0
00-0033562,2018,0.0,0.0,0.0,0.0,0.0,36.0
00-0033562,2019,0.0,0.0,0.0,0.0,0.0,8.0
00-0029701,2012,519.0,282.0,187.0,14.0,13.0,0.0
00-0029701,2013,643.0,355.0,212.0,26.0,17.0,0.0
00-0029701,2014,635.0,392.0,185.0,27.0,12.0,1.0
00-0029701,2015,631.0,363.0,209.0,26.0,12.0,1.0
00-0029701,2016,418.0,261.0,114.0,20.0,12.0,0.0
00-0029701,2018,308.0,176.0,88.0,20.0,9.0,1.0
00-0029701,2019,315.0,201.0,76.0,22.0,6.0,0.0
00-0029701,2020,507.0,315.0,159.0,34.0,7.0,1.0
